"Time.Range","Vessel.ID","Flag","Vessel.Name","Entry.Timestamp","Exit.Timestamp","Gear.Type","Vessel.Type","MMSI","IMO","CallSign","First.Transmission.Date","Last.Transmission.Date","Apparent.Fishing.Hours","month","quarter","id"
"2021-01","da807a497-716f-a219-77b0-a13a671d0dea","ITA","LEONE MARCO",2021-01-08 03:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247099830,NA,"IPLN",2013-04-25 02:01:19,2025-05-19 13:55:24,41.7,1,"1","13G1"
"2021-02","cbc4b4d47-74a5-f921-7fb8-1605aeec03f7","ITA","ANTONIO FRANCESCA M.",2021-01-04 04:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247093030,NA,"IFUI",2013-05-19 10:19:32,2025-05-19 23:59:44,6.88,2,"1","12G1"
"2021-01","0474f132b-bef3-7a95-4871-5a4cca576cc3","ITA","ONDAMARINA",2021-01-04 01:00:00,2021-12-29 14:00:00,"TRAWLERS","FISHING",247041470,NA,"INHW",2017-06-27 11:23:33,2025-05-19 16:45:04,10.45,1,"1","13G0"
"2021-02","e5a924ae4-480e-17ab-721c-f0f5c7797b31","ITA","GIORGIA",2021-01-04 02:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247066190,NA,NA,2014-04-07 00:24:27,2025-05-19 14:56:32,8.29,2,"1","14G0"
"2021-01","0474f132b-bef3-7a95-4871-5a4cca576cc3","ITA","ONDAMARINA",2021-01-04 01:00:00,2021-12-29 14:00:00,"TRAWLERS","FISHING",247041470,NA,"INHW",2017-06-27 11:23:33,2025-05-19 16:45:04,18.07,1,"1","13G0"
"2021-01","323df2ecf-fac7-3922-1eee-b68ffcb4c969","ITA","MP/ACQUARIO",2021-01-04 05:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247044910,NA,"IJTH",2014-09-18 03:14:13,2025-05-16 15:29:47,24.59,1,"1","17F9"
"2021-02","222742da8-8903-90ce-4122-8c849cbf1e64","ITA","GUERRIERO",2021-01-04 04:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247068780,NA,"ISQV",2017-07-09 21:13:37,2025-05-19 23:59:55,21.73,2,"1","12G2"
"2021-01","323df2ecf-fac7-3922-1eee-b68ffcb4c969","ITA","MP/ACQUARIO",2021-01-04 05:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247044910,NA,"IJTH",2014-09-18 03:14:13,2025-05-16 15:29:47,28.87,1,"1","17F9"
"2021-02","72c6c4de9-9f7c-92c8-9bd0-64f0777105bb","ITA","MP CLAUDIO PADRE",2021-01-04 06:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247123920,NA,"IPFT",2019-08-07 07:56:24,2025-05-02 11:17:54,2.72,2,"1","12G2"
"2021-02","72c6c4de9-9f7c-92c8-9bd0-64f0777105bb","ITA","MP CLAUDIO PADRE",2021-01-04 06:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247123920,NA,"IPFT",2019-08-07 07:56:24,2025-05-02 11:17:54,6.03,2,"1","12G1"
"2021-01","f58199c94-4e49-1a3b-3078-bfd3733b6ab2","ITA","ALBACHIARA",2021-01-04 01:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247065740,NA,"IVHU",2014-05-05 22:42:01,2025-05-19 13:06:56,59.16,1,"1","14G0"
"2021-01","f58199c94-4e49-1a3b-3078-bfd3733b6ab2","ITA","ALBACHIARA",2021-01-04 01:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247065740,NA,"IVHU",2014-05-05 22:42:01,2025-05-19 13:06:56,25.02,1,"1","14G0"
"2021-02","48618b95b-bf82-cb38-6fd1-a72d11c618ae","ITA","STELLA MADRE",2021-01-07 05:00:00,2021-09-02 12:00:00,"TRAWLERS","FISHING",247096450,NA,"IJJL",2016-03-21 01:16:47,2021-09-09 06:25:08,82.29,2,"1","11G2"
"2021-02","bdcd2d618-8e87-b9fc-959d-584c17ae45e5","ITA","JAMAICA",2021-01-04 04:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247092810,NA,"IPVT",2013-05-27 23:17:31,2025-05-19 23:59:47,10.16,2,"1","12G1"
"2021-01","13ec4ddd1-134e-d1c4-7831-ddc3d4f2f6a8","ITA","SOFA'",2021-01-04 05:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247063360,NA,"IFRJ",2018-10-11 15:13:01,2024-09-23 11:04:57,3.98,1,"1","16G0"
"2021-01","c24eaf04b-b710-2a4c-76c6-1857c1683719","ITA","MICHELANGELO",2021-01-04 05:00:00,2021-12-22 16:00:00,"TRAWLERS","FISHING",247044750,NA,"INUL",2014-06-30 06:56:58,2024-04-05 18:21:53,7.05,1,"1","16F9"
"2021-02","cdafd77d8-87e2-2b53-4b9c-d9c35524029c","ITA","KENNEDY",2021-01-04 04:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247092980,NA,"IOJK",2013-05-01 11:12:35,2025-05-15 11:37:29,38.06,2,"1","12G2"
"2021-01","c24eaf04b-b710-2a4c-76c6-1857c1683719","ITA","MICHELANGELO",2021-01-04 05:00:00,2021-12-22 16:00:00,"TRAWLERS","FISHING",247044750,NA,"INUL",2014-06-30 06:56:58,2024-04-05 18:21:53,1.83,1,"1","16F9"
"2021-01","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA",2021-01-06 23:00:00,2021-12-29 12:00:00,"TRAWLERS","FISHING",247220290,NA,"ILKN",2014-05-14 03:57:27,2025-05-19 23:58:28,2.61,1,"1","14G0"
"2021-01","6d292d378-8dfa-7c9b-7b69-cd36b1ccdfa9","ITA","FURORE",2021-01-04,2021-12-23 14:00:00,"TRAWLERS","FISHING",247101230,NA,"IKRH",2013-06-04 02:43:42,2025-05-19 23:59:36,15.1,1,"1","13G0"
"2021-02","4af3adc4d-dbfd-21b7-7712-8a46ea05be6c","ITA","ANGELO PADRE II",2021-01-04 04:00:00,2021-03-29 09:00:00,"TRAWLERS","FISHING",247091080,NA,"IFMX",2013-08-23 15:20:47,2021-04-17 11:54:57,7.89,2,"1","12G2"
"2021-01","580c970e4-4213-4f9c-ae9f-f6ed1871dc6e","ITA","AGOSTINO IMPERATO",2021-01-04 03:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247092790,NA,"IZNI",2013-04-23 23:18:30,2025-05-19 23:59:45,9.55,1,"1","12G2"
"2021-02","4179aae2c-cb13-cef7-5084-1e2a15725ef7","ITA","ARCOBALENO",2021-01-04 05:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247096440,NA,"IFXA",2013-02-14 02:10:19,2025-05-19 14:12:48,10.5,2,"1","11G2"
"2021-02","4179aae2c-cb13-cef7-5084-1e2a15725ef7","ITA","ARCOBALENO",2021-01-04 05:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247096440,NA,"IFXA",2013-02-14 02:10:19,2025-05-19 14:12:48,0.81,2,"1","11G2"
"2021-02","cd9d39ddf-fddd-1166-7dbc-501cf38f5991","ITA","MARIA",2021-01-04 05:00:00,2021-12-28 11:00:00,"TRAWLERS","FISHING",247093060,NA,"IRRH",2013-05-31 11:14:37,2025-05-19 14:45:17,19.07,2,"1","12G1"
"2021-02","7ac48f28b-bd17-d84a-d29c-cf66a0eea592","ITA","MP FRANCESCO PADRE",2021-01-04 04:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247099360,NA,"IKLA2",2013-04-21 22:18:21,2025-05-19 23:59:42,26.54,2,"1","12G2"
"2021-02","eb2adaf39-9fe1-1494-3b0f-1b66c7dcd201","ITA","CITTA DI VIAREGGIO",2021-01-03 06:00:00,2021-12-30 10:00:00,"TRAWLERS","FISHING",247067610,NA,NA,2012-07-01 22:26:02,2025-05-19 23:56:47,5.42,2,"1","13G0"
"2021-02","eb2adaf39-9fe1-1494-3b0f-1b66c7dcd201","ITA","CITTA DI VIAREGGIO",2021-01-03 06:00:00,2021-12-30 10:00:00,"TRAWLERS","FISHING",247067610,NA,NA,2012-07-01 22:26:02,2025-05-19 23:56:47,4.51,2,"1","13G0"
"2021-02","cbc4b4d47-74a5-f921-7fb8-1605aeec03f7","ITA","ANTONIO FRANCESCA M.",2021-01-04 04:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247093030,NA,"IFUI",2013-05-19 10:19:32,2025-05-19 23:59:44,1.96,2,"1","12G2"
"2021-02","1d92f6f7b-b03c-0265-3460-f6247b0b3c64","ITA","NONNO CIRO",2021-01-04 03:00:00,2021-12-30 08:00:00,"TRAWLERS","FISHING",247092850,NA,"ILPG",2013-04-29 03:13:52,2025-05-19 16:55:57,1,2,"1","12G1"
"2021-02","4f229e638-8722-41e9-5368-efce12332124","ITA","IRENE",2021-01-04 07:00:00,2021-12-30 10:00:00,"TRAWLERS","FISHING",247123990,NA,NA,2020-06-22 01:26:25,2025-05-16 03:54:45,10.35,2,"1","17F9"
"2021-01","ce8a831f4-4a0c-07ab-bd47-41342088ed6d","ITA","ANASTASIA",2021-01-04,2021-12-29 11:00:00,"TRAWLERS","FISHING",247066860,NA,"IRAV",2013-05-22 16:53:29,2025-05-16 12:28:48,6.91,1,"1","15G0"
"2021-02","4f229e638-8722-41e9-5368-efce12332124","ITA","IRENE",2021-01-04 07:00:00,2021-12-30 10:00:00,"TRAWLERS","FISHING",247123990,NA,NA,2020-06-22 01:26:25,2025-05-16 03:54:45,105.84,2,"1","17F9"
"2021-02","4179aae2c-cb13-cef7-5084-1e2a15725ef7","ITA","ARCOBALENO",2021-01-04 05:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247096440,NA,"IFXA",2013-02-14 02:10:19,2025-05-19 14:12:48,0.79,2,"1","11G2"
"2021-02","4179aae2c-cb13-cef7-5084-1e2a15725ef7","ITA","ARCOBALENO",2021-01-04 05:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247096440,NA,"IFXA",2013-02-14 02:10:19,2025-05-19 14:12:48,6.35,2,"1","11G2"
"2021-01","da807a497-716f-a219-77b0-a13a671d0dea","ITA","LEONE MARCO",2021-01-08 03:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247099830,NA,"IPLN",2013-04-25 02:01:19,2025-05-19 13:55:24,41.1,1,"1","13G1"
"2021-01","ec8d85e7d-d923-f0ca-7b0c-5075449c873c","ITA","JAZZ",2021-01-13 04:00:00,2021-12-30 18:00:00,"TRAWLERS","FISHING",247200190,NA,"IFHQ2",2018-08-06 02:28:14,2023-09-29 21:00:11,11,1,"1","17F9"
"2021-01","e4d4ca9ba-ac5f-33b2-a3f4-ff20dc9631c9","ITA","LIDA ASSUNTA",2021-01-04 03:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247094280,NA,"IPJA",2013-05-30 04:56:24,2025-05-19 15:04:45,60.56,1,"1","13G1"
"2021-01","ec8d85e7d-d923-f0ca-7b0c-5075449c873c","ITA","JAZZ",2021-01-13 04:00:00,2021-12-30 18:00:00,"TRAWLERS","FISHING",247200190,NA,"IFHQ2",2018-08-06 02:28:14,2023-09-29 21:00:11,15.61,1,"1","17F9"
"2021-02","cc89b303a-a3f0-1f51-f817-5be1b3ee5f81","ITA","IL GIOVANNUCCIO",2021-01-14 08:00:00,2021-12-30 23:00:00,"TRAWLERS","FISHING",247045080,NA,NA,2020-12-17 10:00:06,2025-05-16 12:46:09,1,2,"1","17F9"
"2021-01","4179aae2c-cb13-cef7-5084-1e2a15725ef7","ITA","ARCOBALENO",2021-01-04 05:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247096440,NA,"IFXA",2013-02-14 02:10:19,2025-05-19 14:12:48,2.56,1,"1","11G2"
"2021-01","cd9d39ddf-fddd-1166-7dbc-501cf38f5991","ITA","MARIA",2021-01-04 05:00:00,2021-12-28 11:00:00,"TRAWLERS","FISHING",247093060,NA,"IRRH",2013-05-31 11:14:37,2025-05-19 14:45:17,2,1,"1","12G2"
"2021-02","312477943-32cd-5c19-e93a-3622cb1cf6b3","ITA","BEN HUR",2021-01-04 01:00:00,2021-12-30 16:00:00,"TRAWLERS","FISHING",247066420,NA,NA,2013-09-19 00:56:46,2025-05-08 13:22:26,2.06,2,"1","14G0"
"2021-01","4af3adc4d-dbfd-21b7-7712-8a46ea05be6c","ITA","ANGELO PADRE II",2021-01-04 04:00:00,2021-03-29 09:00:00,"TRAWLERS","FISHING",247091080,NA,"IFMX",2013-08-23 15:20:47,2021-04-17 11:54:57,15.15,1,"1","12G2"
"2021-02","6d292d378-8dfa-7c9b-7b69-cd36b1ccdfa9","ITA","FURORE",2021-01-04,2021-12-23 14:00:00,"TRAWLERS","FISHING",247101230,NA,"IKRH",2013-06-04 02:43:42,2025-05-19 23:59:36,1.34,2,"1","13G0"
"2021-02","e5fd8e9da-a2ca-6912-cb99-41a7fa8b1dbe","ITA","P.D`ERCOLE",2021-01-04 06:00:00,2021-12-30 17:00:00,"TRAWLERS","FISHING",247204460,NA,"IFUE",2013-05-29 19:11:39,2025-05-19 18:52:12,43.55,2,"1","17F8"
"2021-01","f707da723-3baf-8578-cc91-60127167b9be","ITA","BISMARK",2021-01-04 03:00:00,2021-12-29 21:00:00,"TRAWLERS","FISHING",247092770,NA,NA,2013-12-08 23:46:03,2023-08-19 09:09:33,7.73,1,"1","12G1"
"2021-02","c24eaf04b-b710-2a4c-76c6-1857c1683719","ITA","MICHELANGELO",2021-01-04 05:00:00,2021-12-22 16:00:00,"TRAWLERS","FISHING",247044750,NA,"INUL",2014-06-30 06:56:58,2024-04-05 18:21:53,5,2,"1","16F9"
"2021-02","898bfd541-1611-3e35-93d7-e1bfbe13d026","ITA","MP NUOVA LUCIA",2021-01-04 04:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247892860,NA,"IIJN",2019-12-13 15:03:32,2025-05-19 23:59:25,8.65,2,"1","12G1"
"2021-02","312477943-32cd-5c19-e93a-3622cb1cf6b3","ITA","BEN HUR",2021-01-04 01:00:00,2021-12-30 16:00:00,"TRAWLERS","FISHING",247066420,NA,NA,2013-09-19 00:56:46,2025-05-08 13:22:26,0.57,2,"1","14G0"
"2021-02","580c970e4-4213-4f9c-ae9f-f6ed1871dc6e","ITA","AGOSTINO IMPERATO",2021-01-04 03:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247092790,NA,"IZNI",2013-04-23 23:18:30,2025-05-19 23:59:45,3.04,2,"1","12G2"
"2021-01","a8e7a4833-3700-0508-9a2d-ec87ae97a3a2","ITA","MARIAMADRE",2021-01-04 04:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247092830,NA,"IOXL",2013-05-07 10:50:35,2025-05-19 23:58:10,8.66,1,"1","12G2"
"2021-01","a8e7a4833-3700-0508-9a2d-ec87ae97a3a2","ITA","MARIAMADRE",2021-01-04 04:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247092830,NA,"IOXL",2013-05-07 10:50:35,2025-05-19 23:58:10,20.44,1,"1","12G1"
"2021-01","ca71ccf73-3ca6-e507-6c46-c1263ed92142","ITA","STELLA MARIS",2021-01-03 06:00:00,2021-12-28 21:00:00,"TRAWLERS","FISHING",247152290,NA,"IFRH",2013-10-30 15:50:56,2025-05-19 23:59:46,3.45,1,"1","14G0"
"2021-02","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA",2021-01-06 23:00:00,2021-12-29 12:00:00,"TRAWLERS","FISHING",247220290,NA,"ILKN",2014-05-14 03:57:27,2025-05-19 23:58:28,6.37,2,"1","14G0"
"2021-01","55dd919da-aaf9-aa40-34ed-e7bafe22dfce","ITA","AUDACE",2021-01-04 02:00:00,2021-12-23 14:00:00,"TRAWLERS","FISHING",247082290,NA,"IFXR",2012-10-17 01:12:14,2025-05-19 14:46:25,8.17,1,"1","11G2"
"2021-02","898bfd541-1611-3e35-93d7-e1bfbe13d026","ITA","MP NUOVA LUCIA",2021-01-04 04:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247892860,NA,"IIJN",2019-12-13 15:03:32,2025-05-19 23:59:25,8.09,2,"1","12G2"
"2021-02","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA",2021-01-06 23:00:00,2021-12-29 12:00:00,"TRAWLERS","FISHING",247220290,NA,"ILKN",2014-05-14 03:57:27,2025-05-19 23:58:28,0.23,2,"1","14F9"
"2021-02","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA",2021-01-06 23:00:00,2021-12-29 12:00:00,"TRAWLERS","FISHING",247220290,NA,"ILKN",2014-05-14 03:57:27,2025-05-19 23:58:28,11.95,2,"1","14G0"
"2021-01","580c970e4-4213-4f9c-ae9f-f6ed1871dc6e","ITA","AGOSTINO IMPERATO",2021-01-04 03:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247092790,NA,"IZNI",2013-04-23 23:18:30,2025-05-19 23:59:45,6.46,1,"1","12G2"
"2021-02","7485509a5-5caf-a8e8-9c6c-5fee55de0c70","ITA","SGIUSEPPE",2021-01-04 05:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247045180,NA,"IKDO",2014-05-29 04:02:34,2025-05-16 14:00:21,42.34,2,"1","17F9"
"2021-02","4af3adc4d-dbfd-21b7-7712-8a46ea05be6c","ITA","ANGELO PADRE II",2021-01-04 04:00:00,2021-03-29 09:00:00,"TRAWLERS","FISHING",247091080,NA,"IFMX",2013-08-23 15:20:47,2021-04-17 11:54:57,3.17,2,"1","11G2"
"2021-02","7ac48f28b-bd17-d84a-d29c-cf66a0eea592","ITA","MP FRANCESCO PADRE",2021-01-04 04:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247099360,NA,"IKLA2",2013-04-21 22:18:21,2025-05-19 23:59:42,50.19,2,"1","12G2"
"2021-02","4179aae2c-cb13-cef7-5084-1e2a15725ef7","ITA","ARCOBALENO",2021-01-04 05:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247096440,NA,"IFXA",2013-02-14 02:10:19,2025-05-19 14:12:48,25.09,2,"1","11G2"
"2021-02","cdafd77d8-87e2-2b53-4b9c-d9c35524029c","ITA","KENNEDY",2021-01-04 04:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247092980,NA,"IOJK",2013-05-01 11:12:35,2025-05-15 11:37:29,37.66,2,"1","12G2"
"2021-01","13ec4ddd1-134e-d1c4-7831-ddc3d4f2f6a8","ITA","SOFA'",2021-01-04 05:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247063360,NA,"IFRJ",2018-10-11 15:13:01,2024-09-23 11:04:57,7.04,1,"1","16G0"
"2021-01","e5fd8e9da-a2ca-6912-cb99-41a7fa8b1dbe","ITA","P.D`ERCOLE",2021-01-04 06:00:00,2021-12-30 17:00:00,"TRAWLERS","FISHING",247204460,NA,"IFUE",2013-05-29 19:11:39,2025-05-19 18:52:12,0.81,1,"1","17F8"
"2021-01","c24eaf04b-b710-2a4c-76c6-1857c1683719","ITA","MICHELANGELO",2021-01-04 05:00:00,2021-12-22 16:00:00,"TRAWLERS","FISHING",247044750,NA,"INUL",2014-06-30 06:56:58,2024-04-05 18:21:53,3.88,1,"1","16F9"
"2021-02","d46892919-9b39-b5fa-9159-20fa2a85e3df","ITA","ARINA MADRE",2021-01-06 10:00:00,2021-12-23 10:00:00,"TRAWLERS","FISHING",247045120,NA,NA,2018-07-23 16:21:17,2025-05-12 12:20:15,1.29,2,"1","17F9"
"2021-01","580c970e4-4213-4f9c-ae9f-f6ed1871dc6e","ITA","AGOSTINO IMPERATO",2021-01-04 03:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247092790,NA,"IZNI",2013-04-23 23:18:30,2025-05-19 23:59:45,4.07,1,"1","12G2"
"2021-01","222742da8-8903-90ce-4122-8c849cbf1e64","ITA","GUERRIERO",2021-01-04 04:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247068780,NA,"ISQV",2017-07-09 21:13:37,2025-05-19 23:59:55,0.99,1,"1","12G2"
"2021-02","58deeb645-50d0-a09f-67c4-e215804232d9","ITA","ER PIU",2021-01-04,2021-12-30 09:00:00,"TRAWLERS","FISHING",247064930,NA,"ITTP",2013-06-02 22:02:48,2025-05-19 23:59:28,6.28,2,"1","15G0"
"2021-02","9d21bfa42-25e5-d309-5e57-29169c576f72","ITA","TOMMASO DE SIMONE",2021-01-04 02:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247110830,NA,"IVGI",2013-03-18 11:50:22,2025-05-19 15:11:58,7.89,2,"1","12G1"
"2021-01","898bfd541-1611-3e35-93d7-e1bfbe13d026","ITA","MP NUOVA LUCIA",2021-01-04 04:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247892860,NA,"IIJN",2019-12-13 15:03:32,2025-05-19 23:59:25,6.41,1,"1","12G2"
"2021-02","a5dfa5104-4dbc-0aa6-e7ef-c1665b4ec2e9","ITA","MONSSER",2021-01-03 08:00:00,2021-12-30 09:00:00,"TRAWLERS","FISHING",247044790,NA,"IJYT",2019-12-09 09:29:50,2025-05-19 23:56:46,0.88,2,"1","15G0"
"2021-01","1bfd3db56-6ed3-c034-77a6-c5b89b6c920d","ITA","MARIA ROSA",2021-01-04 02:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247111950,NA,"IVQY",2013-08-08 11:37:41,2025-05-19 23:59:43,3.83,1,"1","13G1"
"2021-01","756c69de2-2d37-d0c0-fda9-7315c7e5da0c","ITA","NUOV ALESSIA",2021-01-04 04:00:00,2021-12-23 13:00:00,"TRAWLERS","FISHING",247126680,NA,"IKNN2",2020-09-30 07:34:58,2025-05-02 11:40:15,28.98,1,"1","17F9"
"2021-01","756c69de2-2d37-d0c0-fda9-7315c7e5da0c","ITA","NUOV ALESSIA",2021-01-04 04:00:00,2021-12-23 13:00:00,"TRAWLERS","FISHING",247126680,NA,"IKNN2",2020-09-30 07:34:58,2025-05-02 11:40:15,21.47,1,"1","17F9"
"2021-02","9d21bfa42-25e5-d309-5e57-29169c576f72","ITA","TOMMASO DE SIMONE",2021-01-04 02:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247110830,NA,"IVGI",2013-03-18 11:50:22,2025-05-19 15:11:58,51.12,2,"1","13G1"
"2021-01","478b14262-2ad1-7a58-fa40-5e9984d6abae","ITA","MARIANNA",2021-01-04 04:00:00,2021-12-29 14:00:00,"TRAWLERS","FISHING",247093010,NA,"IWPS",2013-03-20 00:12:19,2025-05-19 23:59:29,34.66,1,"1","12G2"
"2021-02","ce8a831f4-4a0c-07ab-bd47-41342088ed6d","ITA","ANASTASIA",2021-01-04,2021-12-29 11:00:00,"TRAWLERS","FISHING",247066860,NA,"IRAV",2013-05-22 16:53:29,2025-05-16 12:28:48,7.93,2,"1","15G0"
"2021-01","cbc4b4d47-74a5-f921-7fb8-1605aeec03f7","ITA","ANTONIO FRANCESCA M.",2021-01-04 04:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247093030,NA,"IFUI",2013-05-19 10:19:32,2025-05-19 23:59:44,2.2,1,"1","12G1"
"2021-02","eb9daf877-749a-6f4a-1804-4d1dfcaaac94","ITA","STELLA ROSSA",2021-01-07 01:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247090850,NA,"IUCQ",2013-05-27 10:47:43,2024-01-24 07:55:38,55.02,2,"1","11G2"
"2021-02","c16da52b2-2bac-3db1-c6cd-9cf3610a9d16","ITA","GINO",2021-01-04,2021-12-30 13:00:00,"TRAWLERS","FISHING",247150870,NA,"IORO",2013-10-01 14:22:49,2025-05-19 15:43:02,4.04,2,"1","14G0"
"2021-02","eb9daf877-749a-6f4a-1804-4d1dfcaaac94","ITA","STELLA ROSSA",2021-01-07 01:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247090850,NA,"IUCQ",2013-05-27 10:47:43,2024-01-24 07:55:38,6.16,2,"1","11G2"
"2021-01","55c6e9b13-3789-afdb-5a83-0f8c87d8f99e","ITA","FOLGORE",2021-01-04 05:00:00,2021-12-29 15:00:00,"TRAWLERS","FISHING",247132750,NA,"IVQJ",2013-05-18 08:19:38,2023-11-21 06:23:34,5.02,1,"1","13G0"
"2021-01","eb2adaf39-9fe1-1494-3b0f-1b66c7dcd201","ITA","CITTA DI VIAREGGIO",2021-01-03 06:00:00,2021-12-30 10:00:00,"TRAWLERS","FISHING",247067610,NA,NA,2012-07-01 22:26:02,2025-05-19 23:56:47,0.91,1,"1","14G0"
"2021-01","eb2adaf39-9fe1-1494-3b0f-1b66c7dcd201","ITA","CITTA DI VIAREGGIO",2021-01-03 06:00:00,2021-12-30 10:00:00,"TRAWLERS","FISHING",247067610,NA,NA,2012-07-01 22:26:02,2025-05-19 23:56:47,1.69,1,"1","14G0"
"2021-01","55c6e9b13-3789-afdb-5a83-0f8c87d8f99e","ITA","FOLGORE",2021-01-04 05:00:00,2021-12-29 15:00:00,"TRAWLERS","FISHING",247132750,NA,"IVQJ",2013-05-18 08:19:38,2023-11-21 06:23:34,11.46,1,"1","13G0"
"2021-02","c16da52b2-2bac-3db1-c6cd-9cf3610a9d16","ITA","GINO",2021-01-04,2021-12-30 13:00:00,"TRAWLERS","FISHING",247150870,NA,"IORO",2013-10-01 14:22:49,2025-05-19 15:43:02,11.05,2,"1","14G0"
"2021-01","243942918-83f7-ad86-4a56-e4954dc2f210","ITA","S.VINCENZO",2021-01-04 05:00:00,2021-12-30 08:00:00,"TRAWLERS","FISHING",247092920,NA,"IPBA",2013-04-21 22:38:02,2024-01-12 12:01:38,12.98,1,"1","12G1"
"2021-02","c16da52b2-2bac-3db1-c6cd-9cf3610a9d16","ITA","GINO",2021-01-04,2021-12-30 13:00:00,"TRAWLERS","FISHING",247150870,NA,"IORO",2013-10-01 14:22:49,2025-05-19 15:43:02,1.69,2,"1","13G1"
"2021-01","cbc4b4d47-74a5-f921-7fb8-1605aeec03f7","ITA","ANTONIO FRANCESCA M.",2021-01-04 04:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247093030,NA,"IFUI",2013-05-19 10:19:32,2025-05-19 23:59:44,7.92,1,"1","12G2"
"2021-01","243942918-83f7-ad86-4a56-e4954dc2f210","ITA","S.VINCENZO",2021-01-04 05:00:00,2021-12-30 08:00:00,"TRAWLERS","FISHING",247092920,NA,"IPBA",2013-04-21 22:38:02,2024-01-12 12:01:38,1.58,1,"1","12G2"
"2021-02","d0c23e2be-e16f-de16-860c-240bee690ad8","ITA","IMPAVIDO",2021-01-04 05:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247045140,NA,"IOUD",2014-05-20 03:35:02,2025-05-19 07:16:17,2.68,2,"1","17F8"
"2021-01","478b14262-2ad1-7a58-fa40-5e9984d6abae","ITA","MARIANNA",2021-01-04 04:00:00,2021-12-29 14:00:00,"TRAWLERS","FISHING",247093010,NA,"IWPS",2013-03-20 00:12:19,2025-05-19 23:59:29,1.56,1,"1","12G2"
"2021-02","6864b1d44-4742-773e-b0f5-df3370c94bf4","ITA","M/P PALMA II",2021-01-04 04:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247063320,NA,"INLQ",2020-12-14 16:35:33,2025-05-16 14:40:49,30,2,"1","17F9"
"2021-01","ce8a831f4-4a0c-07ab-bd47-41342088ed6d","ITA","ANASTASIA",2021-01-04,2021-12-29 11:00:00,"TRAWLERS","FISHING",247066860,NA,"IRAV",2013-05-22 16:53:29,2025-05-16 12:28:48,9.34,1,"1","15G0"
"2021-01","188ebc849-995e-103f-de7a-98c956e59f3f","ITA","SAN.PIETRO I",2021-01-04 04:00:00,2021-10-29 12:00:00,"TRAWLERS","FISHING",247149790,NA,"IFCR2",2018-11-19 10:42:26,2024-11-29 17:44:49,22.49,1,"1","12G1"
